id,filtered_words_array,features,label_index
R088,"['seem', 'production', 'technology', 'continue', 'art.', 'test', 'family', 'cost', 'movie', 'practice.', 'side', 'collection', 'notice', 'nation', 'message', 'ten', 'use.', 'experts', 'discuss', 'ongoing', 'developments', 'research.']","(10000,[743,1020,1439,1525,2588,2715,3567,3614,4014,4043,4490,4506,4687,5085,6586,7066,8209,8297,8353,9021,9462,9781],[3.6516567436233283,2.4324164671666035,3.914021008090819,4.607168188650764,4.270695952029551,4.270695952029551,5.117993812416755,0.691153161953081,4.42484663185681,4.42484663185681,4.137164559405029,0.691153161953081,0.691153161953081,3.914021008090819,4.019381523748645,2.8844015909096608,3.6516567436233283,4.42484663185681,4.137164559405029,4.019381523748645,0.691153161953081,5.117993812416755])",1.0
R169,"['realize', 'wrong', 'hair', 'bed', 'follow.', 'experts', 'discuss', 'ongoing', 'developments', 'technology', 'breakthrough.']","(10000,[1020,1582,2227,3614,4506,4687,6512,7664,7870,9462,9497],[2.4324164671666035,4.607168188650764,2.7200985396183848,0.691153161953081,0.691153161953081,0.691153161953081,4.42484663185681,4.607168188650764,3.8187108282864943,0.691153161953081,4.607168188650764])",1.0
R193,"['especially', 'almost', 'visit', 'study.', 'address', 'trade', 'form', 'less', 'perform', 'tonight.', 'table', 'success', 'again.', 'experts', 'discuss', 'ongoing', 'developments', 'technology', 'breakthrough.']","(10000,[419,698,1020,1098,1195,1898,2227,3614,3931,4454,4506,4687,5621,8173,8566,8625,9184,9462,9828],[4.42484663185681,3.914021008090819,2.4324164671666035,3.8187108282864943,3.6516567436233283,4.607168188650764,2.7200985396183848,0.691153161953081,3.2721671219184243,4.607168188650764,0.691153161953081,0.691153161953081,4.019381523748645,4.607168188650764,4.019381523748645,5.117993812416755,4.830311739964974,0.691153161953081,4.019381523748645])",1.0
F247,"['apply', 'process', 'community', 'three.', 'know', 'upon', 'meet.', 'campaign', 'always', 'guy', 'right.', '—', 'shocking', 'claims', 'mind', 'control', 'surface', 'internet.']","(10000,[94,503,1208,2347,2660,3184,5850,6675,6710,6735,7281,7312,7779,7936,8040,8174,8338,9011],[4.137164559405029,0.691153161953081,2.849310271098391,4.42484663185681,4.830311739964974,2.8154087194227095,0.691153161953081,4.137164559405029,5.523458920524919,4.137164559405029,0.6792718340663283,4.42484663185681,3.125563647726549,0.691153161953081,3.2721671219184243,4.137164559405029,0.691153161953081,4.830311739964974])",0.0
R179,"['image', 'bill', 'ago', 'minute', 'garden', 'defense.', 'door', 'cover', 'pick.', 'experts', 'discuss', 'ongoing', 'developments', 'technology', 'breakthrough.']","(10000,[176,1020,1896,2227,3357,3614,4506,4687,4847,5303,5344,5936,6104,8135,9462],[5.523458920524919,2.4324164671666035,4.137164559405029,2.7200985396183848,4.42484663185681,0.691153161953081,0.691153161953081,0.691153161953081,4.42484663185681,4.270695952029551,4.830311739964974,4.019381523748645,4.137164559405029,4.270695952029551,0.691153161953081])",1.0
F138,"['piece', 'watch', 'clearly', 'word', 'dark.', 'medical', 'class', 'fact', 'third', 'program', 'participant.', 'success', 'however', 'safe', 'country', 'per.', '—', 'shocking', 'claims', 'immortal', 'jellyfish', 'surface', 'internet.']","(10000,[503,573,911,1236,1762,2066,2708,3133,3519,4007,5850,6717,7215,7281,7642,7870,7936,8238,8268,8338,8771,9828,9876],[0.691153161953081,4.270695952029551,4.607168188650764,5.117993812416755,4.270695952029551,2.7508701982851385,3.4440173788450834,4.830311739964974,3.914021008090819,5.523458920524919,0.691153161953081,5.117993812416755,4.137164559405029,0.6792718340663283,4.137164559405029,3.8187108282864943,0.691153161953081,3.914021008090819,4.42484663185681,0.691153161953081,4.830311739964974,4.019381523748645,2.7508701982851385])",0.0
R017,"['feeling', 'party', 'light', 'rule', 'forget', 'central.', 'live', 'usually', 'anything', 'long', 'sense', 'first', 'medical.', 'experts', 'discuss', 'ongoing', 'developments', 'policy.']","(10000,[343,493,613,1379,1720,2114,2990,3614,4506,4687,5447,6271,6403,6944,7146,8904,9210,9462],[4.137164559405029,4.830311739964974,4.019381523748645,3.8187108282864943,3.8187108282864943,3.914021008090819,4.42484663185681,0.691153161953081,0.691153161953081,0.691153161953081,3.577548771469606,4.270695952029551,3.914021008090819,2.8154087194227095,4.019381523748645,4.137164559405029,4.42484663185681,0.691153161953081])",1.0
F090,"['pattern', 'feeling', 'main.', 'part', 'scene', 'general', 'only.', '—', 'shocking', 'claims', 'mind', 'control', 'surface', 'internet.']","(10000,[503,613,617,1208,1243,3184,5465,5844,5850,7281,7936,8338,8740,9668],[0.691153161953081,4.019381523748645,3.8187108282864943,2.849310271098391,4.019381523748645,2.8154087194227095,3.914021008090819,3.914021008090819,0.691153161953081,0.6792718340663283,0.691153161953081,0.691153161953081,4.607168188650764,4.830311739964974])",0.0
F222,"['think', 'note', 'health', 'charge.', 'sign', 'us', 'statement', 'never', 'mouth', 'real.', 'attack', 'economic', 'opportunity', 'body.', '—', 'shocking', 'claims', 'mind', 'control', 'surface', 'internet.']","(10000,[281,503,1208,2335,3184,4722,5693,5726,5850,5963,6660,6756,6976,7281,7497,7936,8338,8805,9144,9817,9909],[4.137164559405029,0.691153161953081,2.849310271098391,4.270695952029551,2.8154087194227095,5.117993812416755,4.019381523748645,3.6516567436233283,0.691153161953081,5.117993812416755,4.42484663185681,3.8187108282864943,5.117993812416755,0.6792718340663283,4.42484663185681,0.691153161953081,0.691153161953081,4.607168188650764,2.455405985391302,3.4440173788450834,3.914021008090819])",0.0
R114,"['car', 'born', 'plant', 'movie', 'quite.', 'scientist', 'ground', 'take', 'question', 'congress.', 'management', 'skill', 'yard', 'main.', 'experts', 'discuss', 'ongoing', 'developments', 'climate', 'change.']","(10000,[424,821,855,1241,1439,2059,2513,2947,3614,3674,4506,4687,6226,6487,7244,8878,9462,9545,9668,9968],[4.830311739964974,2.849310271098391,4.607168188650764,3.8187108282864943,3.914021008090819,2.6330871626287546,5.523458920524919,4.019381523748645,0.691153161953081,4.137164559405029,0.691153161953081,0.691153161953081,4.019381523748645,3.914021008090819,3.6516567436233283,4.830311739964974,0.691153161953081,4.607168188650764,4.830311739964974,4.137164559405029])",1.0
F235,"['usually', 'first', 'plan', 'mr', 'order.', 'identify', 'serve', 'establish', 'area', 'behind', 'project.', 'bring', 'couple', 'stuff', 'shake', 'poor.', '—', 'shocking', 'claims', 'celebrity', 'scandal', 'surface', 'internet.']","(10000,[503,1725,2180,2613,2647,2923,2990,3057,3486,3967,4346,4921,5101,5564,5649,5850,6123,6403,7281,7702,7722,7936,8338],[0.691153161953081,4.42484663185681,4.137164559405029,5.117993812416755,4.019381523748645,3.8187108282864943,4.42484663185681,4.270695952029551,2.849310271098391,4.019381523748645,4.607168188650764,2.849310271098391,5.117993812416755,4.830311739964974,4.270695952029551,0.691153161953081,4.019381523748645,3.914021008090819,0.6792718340663283,4.42484663185681,3.914021008090819,0.691153161953081,0.691153161953081])",0.0
F185,"['relate', 'serious', 'star', 'market', 'team', 'table', 'growth', 'box.', 'goal', 'whose', 'mission', 'try.', 'everything', 'upon', 'tonight', 'along', 'main.', '—', 'shocking', 'claims', 'hoax', 'surface', 'internet.']","(10000,[320,468,503,988,1117,2657,2840,3389,3931,3960,4377,5089,5170,5850,6069,6735,7281,7936,8338,8774,9156,9539,9668],[4.42484663185681,4.019381523748645,0.691153161953081,4.137164559405029,3.7316994512968646,3.4440173788450834,4.42484663185681,4.607168188650764,3.2721671219184243,5.523458920524919,2.60568818844064,3.6516567436233283,4.270695952029551,0.691153161953081,4.42484663185681,4.137164559405029,0.6792718340663283,0.691153161953081,0.691153161953081,5.523458920524919,3.8187108282864943,4.270695952029551,4.830311739964974])",0.0
F221,"['card', 'less', 'say', 'design.', 'try', 'difficult', 'head', 'student', 'material', 'role.', 'thank', 'similar', 'miss', 'yet.', '—', 'shocking', 'claims', 'flat', 'earth', 'surface', 'internet.']","(10000,[503,1064,1071,1195,1687,1712,2144,2918,3231,3536,3882,4693,5850,5862,7046,7281,7425,7936,8338,9676,9974],[0.691153161953081,4.830311739964974,4.137164559405029,3.6516567436233283,4.137164559405029,4.019381523748645,3.914021008090819,3.0385522707369192,3.914021008090819,4.270695952029551,4.607168188650764,4.270695952029551,0.691153161953081,3.8187108282864943,4.137164559405029,0.6792718340663283,4.830311739964974,0.691153161953081,0.691153161953081,3.0385522707369192,4.830311739964974])",0.0
F054,"['safe', 'effort', 'home', 'forget', 'moment', 'agent.', 'dark', 'system', 'provide', 'west', 'walk', 'open.', '—', 'shocking', 'claims', 'secret', 'cure', 'surface', 'internet.']","(10000,[503,697,3365,3401,3892,3996,5085,5726,5850,5946,6142,6747,7146,7281,7381,7642,7936,8012,8338],[0.691153161953081,4.607168188650764,4.42484663185681,4.019381523748645,2.5530444549552183,4.607168188650764,3.914021008090819,3.6516567436233283,0.691153161953081,4.270695952029551,4.830311739964974,2.5530444549552183,4.019381523748645,0.6792718340663283,4.830311739964974,4.137164559405029,0.691153161953081,5.523458920524919,0.691153161953081])",0.0
R000,"['gun', 'size', 'eight', 'six', 'television', 'remember', 'hear.', 'community', 'say', 'identify', 'region', 'environmental', 'rock', 'possible.', 'experts', 'discuss', 'ongoing', 'developments', 'public', 'health.']","(10000,[286,574,1770,2272,3192,3614,3967,4506,4687,5401,5685,5862,6027,6219,8159,8174,8313,8482,8713,9462],[5.523458920524919,4.137164559405029,2.997730276216664,4.607168188650764,4.270695952029551,0.691153161953081,4.019381523748645,0.691153161953081,0.691153161953081,4.019381523748645,4.830311739964974,3.8187108282864943,4.019381523748645,3.172083663361442,3.4440173788450834,4.137164559405029,4.019381523748645,4.270695952029551,5.117993812416755,0.691153161953081])",1.0
R178,"['large', 'decision', 'weight', 'past.', 'evening', 'blue', 'type', 'least', 'camera', 'outside.', 'program', 'spring', 'option.', 'experts', 'discuss', 'ongoing', 'developments', 'budget', 'report.']","(10000,[573,1634,1644,1650,2193,3308,3526,3614,4506,4687,4991,5286,5432,5768,7022,7954,8004,8569,9462],[4.270695952029551,4.830311739964974,4.019381523748645,4.830311739964974,4.019381523748645,5.523458920524919,4.607168188650764,0.691153161953081,0.691153161953081,0.691153161953081,2.60568818844064,4.830311739964974,2.7200985396183848,4.137164559405029,4.42484663185681,5.117993812416755,3.6516567436233283,4.830311739964974,0.691153161953081])",1.0
F006,"['show', 'activity', 'finish', 'ever', 'car', 'break', 'theory.', 'various', 'painting', 'law', 'agree', 'note', 'maintain.', '—', 'shocking', 'claims', 'hoax', 'surface', 'internet.']","(10000,[503,668,1034,3674,3979,4019,4377,5594,5850,6475,6477,6578,6647,6925,7281,7936,8110,8338,9909],[0.691153161953081,3.914021008090819,3.8187108282864943,4.137164559405029,3.914021008090819,4.019381523748645,2.60568818844064,4.42484663185681,0.691153161953081,5.523458920524919,5.117993812416755,4.137164559405029,4.270695952029551,4.42484663185681,0.6792718340663283,0.691153161953081,4.019381523748645,0.691153161953081,3.914021008090819])",0.0
F174,"['garden', 'white', 'ever', 'beat.', 'well', 'night', 'include.', '—', 'shocking', 'claims', 'secret', 'cure', 'surface', 'internet.']","(10000,[157,503,3892,5594,5843,5850,5936,6747,6869,7281,7936,8338,8403,9612],[3.4440173788450834,0.691153161953081,2.5530444549552183,4.42484663185681,4.137164559405029,0.691153161953081,4.019381523748645,2.5530444549552183,4.830311739964974,0.6792718340663283,0.691153161953081,0.691153161953081,4.607168188650764,4.42484663185681])",0.0
R009,"['able', 'leg', 'second', 'media.', 'glass', 'low', 'last', 'require.', 'table', 'information', 'deal', 'dark', 'husband', 'major.', 'experts', 'discuss', 'ongoing', 'developments', 'election.']","(10000,[697,1433,3248,3496,3556,3614,3931,3989,4506,4687,5716,6290,6932,7208,8190,8411,9256,9462,9829],[4.607168188650764,3.914021008090819,5.117993812416755,4.270695952029551,2.8844015909096608,0.691153161953081,3.2721671219184243,4.607168188650764,0.691153161953081,0.691153161953081,5.117993812416755,4.270695952029551,3.914021008090819,4.137164559405029,4.137164559405029,3.2721671219184243,3.7316994512968646,0.691153161953081,4.607168188650764])",1.0
R122,"['sell', 'heavy', 'beyond', 'bank', 'already', 'week.', 'day', 'second', 'suddenly.', 'experts', 'discuss', 'ongoing', 'developments', 'economic', 'growth.']","(10000,[594,2041,2302,3614,4485,4506,4687,8900,8949,8982,9034,9133,9144,9256,9462],[4.607168188650764,5.117993812416755,5.117993812416755,0.691153161953081,4.607168188650764,0.691153161953081,0.691153161953081,4.137164559405029,4.42484663185681,3.8187108282864943,2.849310271098391,3.8187108282864943,2.455405985391302,3.7316994512968646,0.691153161953081])",1.0
F189,"['hundred', 'push', 'million', 'budget', 'final.', '—', 'shocking', 'claims', 'immortal', 'jellyfish', 'surface', 'internet.']","(10000,[503,2066,2101,4991,5175,5850,5978,7281,7936,8338,8651,9876],[0.691153161953081,2.7508701982851385,5.523458920524919,2.60568818844064,3.914021008090819,0.691153161953081,4.270695952029551,0.6792718340663283,0.691153161953081,0.691153161953081,4.137164559405029,2.7508701982851385])",0.0
R146,"['rest', 'stuff', 'seven', 'box', 'sometimes.', 'painting', 'source', 'building', 'democrat', 'light', 'help.', 'director', 'deal', 'personal', 'eye', 'boy.', 'experts', 'discuss', 'ongoing', 'developments', 'technology', 'breakthrough.']","(10000,[1020,1034,1144,1341,1433,1720,1853,2227,2708,3614,3952,4506,4687,5234,5852,7721,7722,7850,7922,7939,8046,9462],[2.4324164671666035,3.8187108282864943,5.117993812416755,4.270695952029551,3.914021008090819,3.8187108282864943,3.8187108282864943,2.7200985396183848,3.4440173788450834,0.691153161953081,5.523458920524919,0.691153161953081,0.691153161953081,4.42484663185681,3.914021008090819,4.607168188650764,3.914021008090819,3.914021008090819,3.6516567436233283,3.8187108282864943,5.117993812416755,0.691153161953081])",1.0
R022,"['station', 'billion', 'billion', 'management', 'draw', 'never', 'unit.', 'wind', 'officer', 'clearly', 'affect.', 'experts', 'discuss', 'ongoing', 'developments', 'climate', 'change.']","(10000,[258,281,696,821,1241,2059,2471,2558,3614,4506,4687,5692,8167,8238,8415,9462],[8.274329118810059,4.137164559405029,4.830311739964974,2.849310271098391,3.8187108282864943,2.6330871626287546,5.117993812416755,4.270695952029551,0.691153161953081,0.691153161953081,0.691153161953081,4.607168188650764,4.137164559405029,3.914021008090819,4.137164559405029,0.691153161953081])",1.0
F177,"['response', 'boy', 'sport', 'surface', 'gas.', 'ago', 'second', 'eat', 'sit', 'event', 'entire', 'late', 'daughter.', '—', 'shocking', 'claims', 'aliens', 'surface', 'internet.']","(10000,[157,503,650,1896,2445,3079,5850,6836,6946,7276,7281,7728,7936,8278,8338,8824,9256,9544],[3.4440173788450834,0.691153161953081,2.958509563063383,4.137164559405029,4.137164559405029,4.019381523748645,0.691153161953081,4.830311739964974,5.117993812416755,4.019381523748645,1.3585436681326566,4.42484663185681,0.691153161953081,4.42484663185681,0.691153161953081,4.830311739964974,3.7316994512968646,4.830311739964974])",0.0
F021,"['safe', 'still', 'summer.', 'watch', 'bank', 'save', 'boy', 'general', 'million.', '—', 'shocking', 'claims', 'secret', 'cure', 'surface', 'internet.']","(10000,[157,503,2191,2708,3712,3892,4520,5465,5850,6747,7281,7642,7724,7936,8338,8982],[3.4440173788450834,0.691153161953081,4.607168188650764,3.4440173788450834,4.270695952029551,2.5530444549552183,4.270695952029551,3.914021008090819,0.691153161953081,2.5530444549552183,0.6792718340663283,4.137164559405029,4.830311739964974,0.691153161953081,0.691153161953081,3.8187108282864943])",0.0
R039,"['maybe', 'serious', 'car', 'hard', 'investment', 'collection.', 'federal', 'health', 'economy', 'effort', 'floor', 'college', 'candidate', 'class.', 'training', 'stop', 'research', 'general', 'cost', 'pick.', 'experts', 'discuss', 'ongoing', 'developments', 'economic', 'growth.']","(10000,[217,633,796,1117,1562,3614,3652,3674,4319,4358,4490,4506,4687,4818,5125,5241,5344,5465,5726,7538,8057,8805,9034,9144,9432,9462],[3.8187108282864943,4.019381523748645,3.7316994512968646,3.7316994512968646,4.42484663185681,0.691153161953081,3.577548771469606,4.137164559405029,3.5085558999826545,4.270695952029551,4.137164559405029,0.691153161953081,0.691153161953081,4.607168188650764,4.42484663185681,5.117993812416755,4.830311739964974,3.914021008090819,3.6516567436233283,4.270695952029551,4.607168188650764,4.607168188650764,2.849310271098391,2.455405985391302,4.137164559405029,0.691153161953081])",1.0
F061,"['fast', 'good', 'never', 'write.', 'measure', 'number', 'know', 'daughter', 'consumer', 'cut.', '—', 'shocking', 'claims', 'miracle', 'drug', 'surface', 'internet.']","(10000,[281,503,528,1256,4898,5850,6168,7281,7623,7779,7860,7936,8338,8519,9263,9475,9593],[4.137164559405029,0.691153161953081,4.607168188650764,3.125563647726549,4.830311739964974,0.691153161953081,3.914021008090819,0.6792718340663283,4.270695952029551,3.125563647726549,2.8154087194227095,0.691153161953081,0.691153161953081,4.607168188650764,3.8187108282864943,4.42484663185681,4.830311739964974])",0.0
